Mt,Mh_calc,Stability,S_exact,S_approx
170.2,103.058,2,599.41,599.153
170.2,103.107,2,600.669,600.411
170.2,103.157,2,601.934,601.676
170.2,103.207,2,603.207,602.948
170.2,103.257,2,604.485,604.226
170.2,103.307,2,605.771,605.511
170.2,103.357,2,607.063,606.803
170.2,103.407,2,608.363,608.104
170.2,103.457,2,609.669,609.407
170.2,103.507,2,610.982,610.722
170.2,103.557,2,612.302,612.04
170.2,103.607,2,613.629,613.365
170.2,103.657,2,614.964,614.704
170.2,103.707,2,616.306,616.041
170.2,103.757,2,617.654,617.39
170.2,103.807,2,619.011,618.748
170.2,103.857,2,620.375,620.109
170.2,103.907,2,621.746,621.482
170.2,103.957,2,623.124,622.858
170.2,104.007,2,624.51,624.242
170.2,104.057,2,625.904,625.634
170.2,104.107,2,627.305,627.037
170.2,104.157,2,628.715,628.447
170.2,104.207,2,630.132,629.862
170.2,104.257,2,631.557,631.285
170.2,104.307,2,632.99,632.716
170.2,104.357,2,634.431,634.155
170.2,104.407,2,635.88,635.603
170.2,104.457,2,637.337,637.064
170.2,104.507,2,638.802,638.524
170.2,104.557,2,640.276,640.002
170.2,104.607,2,641.758,641.479
170.2,104.657,2,643.249,642.968
170.2,104.707,2,644.747,644.471
170.2,104.757,2,646.255,645.976
170.2,104.807,2,647.771,647.488
170.2,104.857,2,649.296,649.012
170.2,104.906,2,650.831,650.546
170.2,104.956,2,652.373,652.088
170.2,105.006,2,653.925,653.643
170.2,105.056,2,655.485,655.198
170.25,100.059,2,531.596,531.372
170.25,100.109,2,532.528,532.302
170.25,100.159,2,533.464,533.238
170.25,100.209,2,534.404,534.178
170.25,100.259,2,535.349,535.125
170.25,100.309,2,536.297,536.072
170.25,100.359,2,537.25,537.024
170.25,100.409,2,538.207,537.983
170.25,100.459,2,539.169,538.941
170.25,100.509,2,540.135,539.906
170.25,100.559,2,541.106,540.876
170.25,100.609,2,542.08,541.854
170.25,100.659,2,543.06,542.833
170.25,100.709,2,544.044,543.815
170.25,100.759,2,545.032,544.805
170.25,100.809,2,546.025,545.795
170.25,100.859,2,547.023,546.791
170.25,100.909,2,548.025,547.794
170.25,100.959,2,549.032,548.8
170.25,101.009,2,550.044,549.811
170.25,101.059,2,551.06,550.828
170.25,101.109,2,552.081,551.847
170.25,101.159,2,553.107,552.873
170.25,101.208,2,554.138,553.903
170.25,101.258,2,555.174,554.939
170.25,101.308,2,556.214,555.982
170.25,101.358,2,557.26,557.024
170.25,101.408,2,558.31,558.073
170.25,101.458,2,559.366,559.128
170.25,101.508,2,560.426,560.188
170.25,101.558,2,561.492,561.253
170.25,101.608,2,562.563,562.323
170.25,101.658,2,563.639,563.399
170.25,101.708,2,564.72,564.482
170.25,101.758,2,565.806,565.565
170.25,101.808,2,566.898,566.657
170.25,101.858,2,567.995,567.757
170.25,101.908,2,569.097,568.857
170.25,101.958,2,570.205,569.962
170.25,102.008,2,571.318,571.076
170.25,102.058,2,572.437,572.197
170.25,102.108,2,573.561,573.317
170.25,102.158,2,574.691,574.45
170.25,102.208
